Date,Product,Plant,Qty,Reorder,InTransit
2028-04-10,FlowGuard 25 Control Valve,Riverside Plant,359,50,54
2028-04-10,FlowGuard 25 Control Valve,Rheinland Plant,379,50,26
2028-04-10,FlowGuard 50 Safety Valve,Riverside Plant,412,75,193
2028-04-10,FlowGuard 50 Safety Valve,Rheinland Plant,102,75,123
2028-04-10,TorqueMax 15 Induction Motor,Riverside Plant,205,150,81
2028-04-10,TorqueMax 15 Induction Motor,Rheinland Plant,275,100,139
2028-04-10,TorqueMax 30 Induction Motor,Riverside Plant,83,50,6
2028-04-10,TorqueMax 30 Induction Motor,Rheinland Plant,551,150,15
2028-04-10,TorqueMax 60 Servo Motor,Riverside Plant,143,75,180
2028-04-10,TorqueMax 60 Servo Motor,Rheinland Plant,583,150,197
2028-04-10,SenseLine Temperature Sensor,Riverside Plant,333,100,89
2028-04-10,SenseLine Temperature Sensor,Rheinland Plant,510,50,179
2028-04-10,SenseLine Pressure Sensor,Riverside Plant,403,50,91
2028-04-10,SenseLine Pressure Sensor,Rheinland Plant,443,75,120
2028-04-10,SenseLine Vibration Sensor,Riverside Plant,102,75,118
2028-04-10,SenseLine Vibration Sensor,Rheinland Plant,148,75,0
2028-04-10,Pump Seal Kit,Riverside Plant,275,100,4
2028-04-10,Pump Seal Kit,Rheinland Plant,107,150,106
2028-04-10,Turbine Bearing Set,Riverside Plant,244,150,142
2028-04-10,Turbine Bearing Set,Rheinland Plant,292,75,12
2028-04-10,Pump Impeller,Riverside Plant,428,100,120
2028-04-10,Pump Impeller,Rheinland Plant,534,100,190
2028-04-10,Turbine Blade Set,Riverside Plant,245,75,173
2028-04-10,Turbine Blade Set,Rheinland Plant,205,100,72
2028-04-17,AquaFlow 100 Centrifugal Pump,Riverside Plant,80,50,73
2028-04-17,AquaFlow 100 Centrifugal Pump,Rheinland Plant,262,75,43
2028-04-17,AquaFlow 200 Centrifugal Pump,Riverside Plant,233,50,88
2028-04-17,AquaFlow 200 Centrifugal Pump,Rheinland Plant,543,150,5
2028-04-17,AquaFlow 350 Submersible Pump,Riverside Plant,92,100,82
2028-04-17,AquaFlow 350 Submersible Pump,Rheinland Plant,340,75,109
2028-04-17,AquaFlow 500 Booster Pump,Riverside Plant,512,50,102
2028-04-17,AquaFlow 500 Booster Pump,Rheinland Plant,380,150,18
2028-04-17,HelioGen 1000 Gas Turbine,Riverside Plant,332,50,134
2028-04-17,HelioGen 1000 Gas Turbine,Rheinland Plant,177,100,89
2028-04-17,HelioGen 2000 Gas Turbine,Riverside Plant,296,150,74
2028-04-17,HelioGen 2000 Gas Turbine,Rheinland Plant,155,75,106
2028-04-17,HelioGen 3000 Steam Turbine,Riverside Plant,159,150,41
2028-04-17,HelioGen 3000 Steam Turbine,Rheinland Plant,369,50,35
2028-04-17,FlowGuard 10 Control Valve,Riverside Plant,127,50,146
2028-04-17,FlowGuard 10 Control Valve,Rheinland Plant,191,50,131
2028-04-17,FlowGuard 25 Control Valve,Riverside Plant,516,50,54
2028-04-17,FlowGuard 25 Control Valve,Rheinland Plant,442,150,78
2028-04-17,FlowGuard 50 Safety Valve,Riverside Plant,216,100,63
2028-04-17,FlowGuard 50 Safety Valve,Rheinland Plant,374,150,191
2028-04-17,TorqueMax 15 Induction Motor,Riverside Plant,437,150,149
2028-04-17,TorqueMax 15 Induction Motor,Rheinland Plant,532,50,129
2028-04-17,TorqueMax 30 Induction Motor,Riverside Plant,84,50,138
2028-04-17,TorqueMax 30 Induction Motor,Rheinland Plant,506,75,51
2028-04-17,TorqueMax 60 Servo Motor,Riverside Plant,596,100,16
2028-04-17,TorqueMax 60 Servo Motor,Rheinland Plant,295,50,140
2028-04-17,SenseLine Temperature Sensor,Riverside Plant,388,50,168
2028-04-17,SenseLine Temperature Sensor,Rheinland Plant,301,100,196
2028-04-17,SenseLine Pressure Sensor,Riverside Plant,413,50,160
2028-04-17,SenseLine Pressure Sensor,Rheinland Plant,476,150,61
2028-04-17,SenseLine Vibration Sensor,Riverside Plant,558,150,183
2028-04-17,SenseLine Vibration Sensor,Rheinland Plant,578,150,40
2028-04-17,Pump Seal Kit,Riverside Plant,338,100,81
2028-04-17,Pump Seal Kit,Rheinland Plant,302,50,45
2028-04-17,Turbine Bearing Set,Riverside Plant,120,50,1
2028-04-17,Turbine Bearing Set,Rheinland Plant,215,100,92
2028-04-17,Pump Impeller,Riverside Plant,129,75,121
2028-04-17,Pump Impeller,Rheinland Plant,483,50,159
2028-04-17,Turbine Blade Set,Riverside Plant,139,50,120
2028-04-17,Turbine Blade Set,Rheinland Plant,562,75,46
2028-04-24,AquaFlow 100 Centrifugal Pump,Riverside Plant,326,150,149
2028-04-24,AquaFlow 100 Centrifugal Pump,Rheinland Plant,389,100,182
2028-04-24,AquaFlow 200 Centrifugal Pump,Riverside Plant,532,150,129
2028-04-24,AquaFlow 200 Centrifugal Pump,Rheinland Plant,412,50,43
2028-04-24,AquaFlow 350 Submersible Pump,Riverside Plant,140,100,133
2028-04-24,AquaFlow 350 Submersible Pump,Rheinland Plant,148,150,28
2028-04-24,AquaFlow 500 Booster Pump,Riverside Plant,46,50,198
2028-04-24,AquaFlow 500 Booster Pump,Rheinland Plant,128,150,146
2028-04-24,HelioGen 1000 Gas Turbine,Riverside Plant,135,50,84
2028-04-24,HelioGen 1000 Gas Turbine,Rheinland Plant,160,100,10
2028-04-24,HelioGen 2000 Gas Turbine,Riverside Plant,402,150,178
2028-04-24,HelioGen 2000 Gas Turbine,Rheinland Plant,428,100,124
2028-04-24,HelioGen 3000 Steam Turbine,Riverside Plant,378,50,76
2028-04-24,HelioGen 3000 Steam Turbine,Rheinland Plant,202,50,187
2028-04-24,FlowGuard 10 Control Valve,Riverside Plant,347,150,81
2028-04-24,FlowGuard 10 Control Valve,Rheinland Plant,448,150,99
2028-04-24,FlowGuard 25 Control Valve,Riverside Plant,589,150,108
2028-04-24,FlowGuard 25 Control Valve,Rheinland Plant,424,75,60
2028-04-24,FlowGuard 50 Safety Valve,Riverside Plant,230,100,21
2028-04-24,FlowGuard 50 Safety Valve,Rheinland Plant,264,100,90
2028-04-24,TorqueMax 15 Induction Motor,Riverside Plant,366,100,147
2028-04-24,TorqueMax 15 Induction Motor,Rheinland Plant,555,150,35
2028-04-24,TorqueMax 30 Induction Motor,Riverside Plant,114,50,101
2028-04-24,TorqueMax 30 Induction Motor,Rheinland Plant,67,50,94
2028-04-24,TorqueMax 60 Servo Motor,Riverside Plant,354,50,36
2028-04-24,TorqueMax 60 Servo Motor,Rheinland Plant,502,150,105
2028-04-24,SenseLine Temperature Sensor,Riverside Plant,291,150,71
2028-04-24,SenseLine Temperature Sensor,Rheinland Plant,243,50,9
2028-04-24,SenseLine Pressure Sensor,Riverside Plant,175,75,8
2028-04-24,SenseLine Pressure Sensor,Rheinland Plant,578,150,176
2028-04-24,SenseLine Vibration Sensor,Riverside Plant,358,150,39
2028-04-24,SenseLine Vibration Sensor,Rheinland Plant,360,75,52
2028-04-24,Pump Seal Kit,Riverside Plant,579,75,79
2028-04-24,Pump Seal Kit,Rheinland Plant,225,75,168
2028-04-24,Turbine Bearing Set,Riverside Plant,301,50,79
2028-04-24,Turbine Bearing Set,Rheinland Plant,57,150,151
2028-04-24,Pump Impeller,Riverside Plant,497,100,3
2028-04-24,Pump Impeller,Rheinland Plant,408,50,37
2028-04-24,Turbine Blade Set,Riverside Plant,369,150,180
2028-04-24,Turbine Blade Set,Rheinland Plant,122,75,29
2028-05-01,AquaFlow 100 Centrifugal Pump,Riverside Plant,475,100,94
2028-05-01,AquaFlow 100 Centrifugal Pump,Rheinland Plant,308,75,67
2028-05-01,AquaFlow 200 Centrifugal Pump,Riverside Plant,23,50,23
2028-05-01,AquaFlow 200 Centrifugal Pump,Rheinland Plant,568,75,122
2028-05-01,AquaFlow 350 Submersible Pump,Riverside Plant,112,150,187
2028-05-01,AquaFlow 350 Submersible Pump,Rheinland Plant,534,150,14
2028-05-01,AquaFlow 500 Booster Pump,Riverside Plant,536,50,87
2028-05-01,AquaFlow 500 Booster Pump,Rheinland Plant,139,75,172
2028-05-01,HelioGen 1000 Gas Turbine,Riverside Plant,32,75,32
2028-05-01,HelioGen 1000 Gas Turbine,Rheinland Plant,118,75,137
2028-05-01,HelioGen 2000 Gas Turbine,Riverside Plant,105,150,194
2028-05-01,HelioGen 2000 Gas Turbine,Rheinland Plant,31,50,83
2028-05-01,HelioGen 3000 Steam Turbine,Riverside Plant,81,75,32
2028-05-01,HelioGen 3000 Steam Turbine,Rheinland Plant,57,150,174
2028-05-01,FlowGuard 10 Control Valve,Riverside Plant,360,150,3
2028-05-01,FlowGuard 10 Control Valve,Rheinland Plant,367,50,31
2028-05-01,FlowGuard 25 Control Valve,Riverside Plant,487,50,168
2028-05-01,FlowGuard 25 Control Valve,Rheinland Plant,270,50,69
2028-05-01,FlowGuard 50 Safety Valve,Riverside Plant,44,150,23
2028-05-01,FlowGuard 50 Safety Valve,Rheinland Plant,294,50,88
2028-05-01,TorqueMax 15 Induction Motor,Riverside Plant,522,50,2
2028-05-01,TorqueMax 15 Induction Motor,Rheinland Plant,562,50,50
2028-05-01,TorqueMax 30 Induction Motor,Riverside Plant,168,75,180
2028-05-01,TorqueMax 30 Induction Motor,Rheinland Plant,89,150,76
2028-05-01,TorqueMax 60 Servo Motor,Riverside Plant,564,50,65
2028-05-01,TorqueMax 60 Servo Motor,Rheinland Plant,301,75,111
2028-05-01,SenseLine Temperature Sensor,Riverside Plant,173,150,35
2028-05-01,SenseLine Temperature Sensor,Rheinland Plant,348,75,82
2028-05-01,SenseLine Pressure Sensor,Riverside Plant,468,100,19
2028-05-01,SenseLine Pressure Sensor,Rheinland Plant,386,75,56
2028-05-01,SenseLine Vibration Sensor,Riverside Plant,349,150,36
2028-05-01,SenseLine Vibration Sensor,Rheinland Plant,518,100,24
2028-05-01,Pump Seal Kit,Riverside Plant,26,100,165
2028-05-01,Pump Seal Kit,Rheinland Plant,122,75,150
2028-05-01,Turbine Bearing Set,Riverside Plant,492,50,21
2028-05-01,Turbine Bearing Set,Rheinland Plant,539,75,90
2028-05-01,Pump Impeller,Riverside Plant,524,75,198
2028-05-01,Pump Impeller,Rheinland Plant,66,150,39
2028-05-01,Turbine Blade Set,Riverside Plant,532,75,136
2028-05-01,Turbine Blade Set,Rheinland Plant,460,50,27
2028-05-08,AquaFlow 100 Centrifugal Pump,Riverside Plant,197,150,99
2028-05-08,AquaFlow 100 Centrifugal Pump,Rheinland Plant,350,100,133
2028-05-08,AquaFlow 200 Centrifugal Pump,Riverside Plant,319,75,134
2028-05-08,AquaFlow 200 Centrifugal Pump,Rheinland Plant,19,50,83
2028-05-08,AquaFlow 350 Submersible Pump,Riverside Plant,468,50,97
2028-05-08,AquaFlow 350 Submersible Pump,Rheinland Plant,558,50,3
2028-05-08,AquaFlow 500 Booster Pump,Riverside Plant,164,75,190
2028-05-08,AquaFlow 500 Booster Pump,Rheinland Plant,310,150,45
2028-05-08,HelioGen 1000 Gas Turbine,Riverside Plant,462,150,148
2028-05-08,HelioGen 1000 Gas Turbine,Rheinland Plant,544,100,144
2028-05-08,HelioGen 2000 Gas Turbine,Riverside Plant,124,150,100
2028-05-08,HelioGen 2000 Gas Turbine,Rheinland Plant,319,150,12
2028-05-08,HelioGen 3000 Steam Turbine,Riverside Plant,123,100,32
2028-05-08,HelioGen 3000 Steam Turbine,Rheinland Plant,4,50,22
2028-05-08,FlowGuard 10 Control Valve,Riverside Plant,278,150,102
2028-05-08,FlowGuard 10 Control Valve,Rheinland Plant,587,150,64
2028-05-08,FlowGuard 25 Control Valve,Riverside Plant,205,150,180
2028-05-08,FlowGuard 25 Control Valve,Rheinland Plant,316,100,121
2028-05-08,FlowGuard 50 Safety Valve,Riverside Plant,563,100,38
2028-05-08,FlowGuard 50 Safety Valve,Rheinland Plant,597,100,138
2028-05-08,TorqueMax 15 Induction Motor,Riverside Plant,358,150,55
2028-05-08,TorqueMax 15 Induction Motor,Rheinland Plant,414,150,59
2028-05-08,TorqueMax 30 Induction Motor,Riverside Plant,40,75,51
2028-05-08,TorqueMax 30 Induction Motor,Rheinland Plant,52,75,114
2028-05-08,TorqueMax 60 Servo Motor,Riverside Plant,0,50,126
2028-05-08,TorqueMax 60 Servo Motor,Rheinland Plant,322,75,143
2028-05-08,SenseLine Temperature Sensor,Riverside Plant,445,150,198
2028-05-08,SenseLine Temperature Sensor,Rheinland Plant,253,100,62
2028-05-08,SenseLine Pressure Sensor,Riverside Plant,61,100,175
2028-05-08,SenseLine Pressure Sensor,Rheinland Plant,487,75,163
2028-05-08,SenseLine Vibration Sensor,Riverside Plant,528,100,19
2028-05-08,SenseLine Vibration Sensor,Rheinland Plant,399,100,182
2028-05-08,Pump Seal Kit,Riverside Plant,311,100,149
2028-05-08,Pump Seal Kit,Rheinland Plant,24,50,149
2028-05-08,Turbine Bearing Set,Riverside Plant,286,50,189
2028-05-08,Turbine Bearing Set,Rheinland Plant,348,50,56
2028-05-08,Pump Impeller,Riverside Plant,99,150,129
2028-05-08,Pump Impeller,Rheinland Plant,403,50,136
2028-05-08,Turbine Blade Set,Riverside Plant,427,75,131
2028-05-08,Turbine Blade Set,Rheinland Plant,4,50,13
2028-05-15,AquaFlow 100 Centrifugal Pump,Riverside Plant,459,150,156
2028-05-15,AquaFlow 100 Centrifugal Pump,Rheinland Plant,598,100,122
2028-05-15,AquaFlow 200 Centrifugal Pump,Riverside Plant,318,75,45
2028-05-15,AquaFlow 200 Centrifugal Pump,Rheinland Plant,143,100,182
2028-05-15,AquaFlow 350 Submersible Pump,Riverside Plant,410,50,35
2028-05-15,AquaFlow 350 Submersible Pump,Rheinland Plant,420,75,114
2028-05-15,AquaFlow 500 Booster Pump,Riverside Plant,414,150,1
2028-05-15,AquaFlow 500 Booster Pump,Rheinland Plant,356,150,130
2028-05-15,HelioGen 1000 Gas Turbine,Riverside Plant,500,50,30
2028-05-15,HelioGen 1000 Gas Turbine,Rheinland Plant,169,50,82
2028-05-15,HelioGen 2000 Gas Turbine,Riverside Plant,465,150,41
2028-05-15,HelioGen 2000 Gas Turbine,Rheinland Plant,76,75,8
2028-05-15,HelioGen 3000 Steam Turbine,Riverside Plant,512,150,36
2028-05-15,HelioGen 3000 Steam Turbine,Rheinland Plant,304,150,109
2028-05-15,FlowGuard 10 Control Valve,Riverside Plant,253,150,158
2028-05-15,FlowGuard 10 Control Valve,Rheinland Plant,218,150,3
2028-05-15,FlowGuard 25 Control Valve,Riverside Plant,591,75,166
2028-05-15,FlowGuard 25 Control Valve,Rheinland Plant,269,150,167
2028-05-15,FlowGuard 50 Safety Valve,Riverside Plant,91,150,47
2028-05-15,FlowGuard 50 Safety Valve,Rheinland Plant,296,50,101
2028-05-15,TorqueMax 15 Induction Motor,Riverside Plant,40,150,61
2028-05-15,TorqueMax 15 Induction Motor,Rheinland Plant,463,150,53
2028-05-15,TorqueMax 30 Induction Motor,Riverside Plant,549,150,163
2028-05-15,TorqueMax 30 Induction Motor,Rheinland Plant,468,150,74
2028-05-15,TorqueMax 60 Servo Motor,Riverside Plant,207,150,29
2028-05-15,TorqueMax 60 Servo Motor,Rheinland Plant,515,100,8
2028-05-15,SenseLine Temperature Sensor,Riverside Plant,15,50,24
2028-05-15,SenseLine Temperature Sensor,Rheinland Plant,93,75,153
2028-05-15,SenseLine Pressure Sensor,Riverside Plant,91,50,92
2028-05-15,SenseLine Pressure Sensor,Rheinland Plant,272,50,134
2028-05-15,SenseLine Vibration Sensor,Riverside Plant,582,100,17
2028-05-15,SenseLine Vibration Sensor,Rheinland Plant,17,100,46
2028-05-15,Pump Seal Kit,Riverside Plant,598,75,194
2028-05-15,Pump Seal Kit,Rheinland Plant,17,50,165
2028-05-15,Turbine Bearing Set,Riverside Plant,275,150,0
2028-05-15,Turbine Bearing Set,Rheinland Plant,59,150,60
2028-05-15,Pump Impeller,Riverside Plant,445,50,99
2028-05-15,Pump Impeller,Rheinland Plant,69,150,75
2028-05-15,Turbine Blade Set,Riverside Plant,144,75,71
2028-05-15,Turbine Blade Set,Rheinland Plant,232,100,34
2028-05-22,AquaFlow 100 Centrifugal Pump,Riverside Plant,81,150,40
2028-05-22,AquaFlow 100 Centrifugal Pump,Rheinland Plant,483,100,96
2028-05-22,AquaFlow 200 Centrifugal Pump,Riverside Plant,99,50,0
2028-05-22,AquaFlow 200 Centrifugal Pump,Rheinland Plant,574,100,89
2028-05-22,AquaFlow 350 Submersible Pump,Riverside Plant,148,150,46
2028-05-22,AquaFlow 350 Submersible Pump,Rheinland Plant,101,75,5
2028-05-22,AquaFlow 500 Booster Pump,Riverside Plant,410,50,27
2028-05-22,AquaFlow 500 Booster Pump,Rheinland Plant,499,75,189
2028-05-22,HelioGen 1000 Gas Turbine,Riverside Plant,201,75,37
2028-05-22,HelioGen 1000 Gas Turbine,Rheinland Plant,466,75,83
2028-05-22,HelioGen 2000 Gas Turbine,Riverside Plant,215,100,156
2028-05-22,HelioGen 2000 Gas Turbine,Rheinland Plant,180,150,128
2028-05-22,HelioGen 3000 Steam Turbine,Riverside Plant,358,75,112
2028-05-22,HelioGen 3000 Steam Turbine,Rheinland Plant,28,100,11
2028-05-22,FlowGuard 10 Control Valve,Riverside Plant,260,150,35
2028-05-22,FlowGuard 10 Control Valve,Rheinland Plant,447,50,173
2028-05-22,FlowGuard 25 Control Valve,Riverside Plant,155,150,199
2028-05-22,FlowGuard 25 Control Valve,Rheinland Plant,448,100,143
2028-05-22,FlowGuard 50 Safety Valve,Riverside Plant,523,150,102
2028-05-22,FlowGuard 50 Safety Valve,Rheinland Plant,328,100,147
2028-05-22,TorqueMax 15 Induction Motor,Riverside Plant,374,75,45
2028-05-22,TorqueMax 15 Induction Motor,Rheinland Plant,12,150,99
2028-05-22,TorqueMax 30 Induction Motor,Riverside Plant,230,75,129
2028-05-22,TorqueMax 30 Induction Motor,Rheinland Plant,495,75,97
2028-05-22,TorqueMax 60 Servo Motor,Riverside Plant,555,75,80
2028-05-22,TorqueMax 60 Servo Motor,Rheinland Plant,598,100,136
2028-05-22,SenseLine Temperature Sensor,Riverside Plant,80,50,137
2028-05-22,SenseLine Temperature Sensor,Rheinland Plant,432,50,190
2028-05-22,SenseLine Pressure Sensor,Riverside Plant,276,100,50
2028-05-22,SenseLine Pressure Sensor,Rheinland Plant,303,150,98
2028-05-22,SenseLine Vibration Sensor,Riverside Plant,143,150,113
2028-05-22,SenseLine Vibration Sensor,Rheinland Plant,227,150,109
2028-05-22,Pump Seal Kit,Riverside Plant,19,50,41
2028-05-22,Pump Seal Kit,Rheinland Plant,216,50,75
2028-05-22,Turbine Bearing Set,Riverside Plant,229,100,13
2028-05-22,Turbine Bearing Set,Rheinland Plant,409,150,53
2028-05-22,Pump Impeller,Riverside Plant,314,100,102
2028-05-22,Pump Impeller,Rheinland Plant,198,50,187
2028-05-22,Turbine Blade Set,Riverside Plant,15,100,11
2028-05-22,Turbine Blade Set,Rheinland Plant,282,75,161
2028-05-29,AquaFlow 100 Centrifugal Pump,Riverside Plant,523,50,98
2028-05-29,AquaFlow 100 Centrifugal Pump,Rheinland Plant,208,75,78
2028-05-29,AquaFlow 200 Centrifugal Pump,Riverside Plant,495,50,194
2028-05-29,AquaFlow 200 Centrifugal Pump,Rheinland Plant,8,150,137
2028-05-29,AquaFlow 350 Submersible Pump,Riverside Plant,82,100,79
2028-05-29,AquaFlow 350 Submersible Pump,Rheinland Plant,93,75,106
2028-05-29,AquaFlow 500 Booster Pump,Riverside Plant,377,100,91
2028-05-29,AquaFlow 500 Booster Pump,Rheinland Plant,495,150,83
2028-05-29,HelioGen 1000 Gas Turbine,Riverside Plant,529,50,187
2028-05-29,HelioGen 1000 Gas Turbine,Rheinland Plant,298,100,104
2028-05-29,HelioGen 2000 Gas Turbine,Riverside Plant,373,50,167
2028-05-29,HelioGen 2000 Gas Turbine,Rheinland Plant,224,75,182
2028-05-29,HelioGen 3000 Steam Turbine,Riverside Plant,348,150,129
2028-05-29,HelioGen 3000 Steam Turbine,Rheinland Plant,116,150,44
2028-05-29,FlowGuard 10 Control Valve,Riverside Plant,124,50,191
2028-05-29,FlowGuard 10 Control Valve,Rheinland Plant,517,150,28
2028-05-29,FlowGuard 25 Control Valve,Riverside Plant,361,150,12
2028-05-29,FlowGuard 25 Control Valve,Rheinland Plant,295,100,58
2028-05-29,FlowGuard 50 Safety Valve,Riverside Plant,76,150,95
2028-05-29,FlowGuard 50 Safety Valve,Rheinland Plant,403,100,45
2028-05-29,TorqueMax 15 Induction Motor,Riverside Plant,284,150,155
2028-05-29,TorqueMax 15 Induction Motor,Rheinland Plant,554,50,128
2028-05-29,TorqueMax 30 Induction Motor,Riverside Plant,126,150,79
2028-05-29,TorqueMax 30 Induction Motor,Rheinland Plant,527,100,112
2028-05-29,TorqueMax 60 Servo Motor,Riverside Plant,362,150,186
2028-05-29,TorqueMax 60 Servo Motor,Rheinland Plant,54,50,125
2028-05-29,SenseLine Temperature Sensor,Riverside Plant,110,150,155
2028-05-29,SenseLine Temperature Sensor,Rheinland Plant,251,50,73
2028-05-29,SenseLine Pressure Sensor,Riverside Plant,114,75,163
2028-05-29,SenseLine Pressure Sensor,Rheinland Plant,249,100,0
2028-05-29,SenseLine Vibration Sensor,Riverside Plant,197,75,62
2028-05-29,SenseLine Vibration Sensor,Rheinland Plant,285,100,14
2028-05-29,Pump Seal Kit,Riverside Plant,146,50,154
2028-05-29,Pump Seal Kit,Rheinland Plant,418,150,150
2028-05-29,Turbine Bearing Set,Riverside Plant,93,100,136
2028-05-29,Turbine Bearing Set,Rheinland Plant,251,150,192
2028-05-29,Pump Impeller,Riverside Plant,13,150,17
2028-05-29,Pump Impeller,Rheinland Plant,458,75,77
2028-05-29,Turbine Blade Set,Riverside Plant,67,50,142
2028-05-29,Turbine Blade Set,Rheinland Plant,280,75,75
2028-06-05,AquaFlow 100 Centrifugal Pump,Riverside Plant,481,50,81
2028-06-05,AquaFlow 100 Centrifugal Pump,Rheinland Plant,413,100,99
2028-06-05,AquaFlow 200 Centrifugal Pump,Riverside Plant,166,150,199
2028-06-05,AquaFlow 200 Centrifugal Pump,Rheinland Plant,23,100,193
2028-06-05,AquaFlow 350 Submersible Pump,Riverside Plant,363,75,129
2028-06-05,AquaFlow 350 Submersible Pump,Rheinland Plant,182,100,144
2028-06-05,AquaFlow 500 Booster Pump,Riverside Plant,263,50,112
2028-06-05,AquaFlow 500 Booster Pump,Rheinland Plant,451,100,63
2028-06-05,HelioGen 1000 Gas Turbine,Riverside Plant,22,150,99
2028-06-05,HelioGen 1000 Gas Turbine,Rheinland Plant,506,100,57
2028-06-05,HelioGen 2000 Gas Turbine,Riverside Plant,503,75,113
2028-06-05,HelioGen 2000 Gas Turbine,Rheinland Plant,252,75,117
2028-06-05,HelioGen 3000 Steam Turbine,Riverside Plant,167,50,136
2028-06-05,HelioGen 3000 Steam Turbine,Rheinland Plant,25,50,85
2028-06-05,FlowGuard 10 Control Valve,Riverside Plant,555,75,121
2028-06-05,FlowGuard 10 Control Valve,Rheinland Plant,569,50,0
2028-06-05,FlowGuard 25 Control Valve,Riverside Plant,462,75,79
2028-06-05,FlowGuard 25 Control Valve,Rheinland Plant,48,100,134
2028-06-05,FlowGuard 50 Safety Valve,Riverside Plant,306,150,144
2028-06-05,FlowGuard 50 Safety Valve,Rheinland Plant,76,100,68
2028-06-05,TorqueMax 15 Induction Motor,Riverside Plant,591,75,136
2028-06-05,TorqueMax 15 Induction Motor,Rheinland Plant,553,50,101
2028-06-05,TorqueMax 30 Induction Motor,Riverside Plant,511,150,78
2028-06-05,TorqueMax 30 Induction Motor,Rheinland Plant,481,100,68
2028-06-05,TorqueMax 60 Servo Motor,Riverside Plant,559,100,9
2028-06-05,TorqueMax 60 Servo Motor,Rheinland Plant,155,50,29
